true,animals,cities,companies,elements,facts,generated,inventions
0.81775546,0.92325187,0.65648055,0.6343913,0.6988921,0.8368399,0.76719874,0.73121744
0.6757815,0.79337645,0.53153545,0.4821559,0.6662589,0.73623157,0.64281404,0.63580364
0.7913405,0.8178157,0.67977273,0.6216189,0.6658251,0.7932358,0.7643168,0.6810713
0.81388927,0.9047282,0.6605009,0.64858294,0.7049742,0.8025331,0.74924636,0.70657396
0.76455927,0.86956507,0.60342675,0.59689784,0.68280613,0.77474856,0.7243978,0.6772308
0.827827,0.8514719,0.7021159,0.64810455,0.7260264,0.8322526,0.75625014,0.7259719
0.784616,0.9073685,0.6143793,0.61374104,0.6761602,0.795773,0.7384877,0.7018485
0.8465735,0.8969302,0.7317897,0.68256295,0.73150516,0.82385457,0.79521465,0.7501097
0.8383565,0.91994476,0.6996534,0.67303145,0.7222566,0.8340953,0.79773855,0.73158336
0.82794905,0.8980477,0.6571176,0.65307665,0.7323605,0.8471459,0.7532432,0.73298323
0.8025199,0.9139058,0.6675595,0.627029,0.68118215,0.7952816,0.77978593,0.7018284
0.8252876,0.9249511,0.6591841,0.6499633,0.71547365,0.83126813,0.7654511,0.72788924
0.84166193,0.917156,0.7101234,0.6488963,0.7256591,0.8400403,0.78931767,0.7357881
0.8434353,0.9279109,0.70654356,0.6844791,0.719885,0.8257458,0.8043227,0.75110036
0.8066118,0.89707947,0.6619993,0.65740573,0.68516207,0.77113867,0.7566333,0.72330034
0.8013593,0.8728732,0.6836299,0.63507575,0.6822145,0.79465985,0.767803,0.68533504
0.7986002,0.9222424,0.65914685,0.6103226,0.7018655,0.807113,0.7500085,0.71429205
0.8143776,0.8927288,0.66864467,0.6521091,0.70084643,0.8045881,0.7604549,0.7153642
0.793533,0.8741693,0.6308404,0.6584425,0.67624605,0.76953316,0.73017126,0.72832507
0.8403846,0.90103996,0.72195375,0.6328901,0.7188677,0.8665805,0.79999924,0.7617787
0.7859604,0.9064945,0.6254957,0.6162659,0.6777027,0.7920629,0.74945116,0.6978118
0.81596565,0.8978399,0.66980875,0.6494808,0.71159893,0.8018956,0.753897,0.69429904
0.7996746,0.82698846,0.67258644,0.6681013,0.68533134,0.78165513,0.7439459,0.722101
0.8118696,0.91271794,0.6657634,0.6467327,0.69274783,0.7949631,0.77297556,0.71303666
0.8569334,0.92003834,0.7172414,0.65864,0.7585867,0.8677331,0.80118954,0.7487338
0.7282921,0.829623,0.5697886,0.5305535,0.73467743,0.7793901,0.6709155,0.66883874
0.81469136,0.921374,0.6655563,0.63661116,0.71012807,0.8038515,0.7485607,0.6948339
0.73509055,0.88083804,0.5727751,0.5614319,0.6412861,0.7431809,0.70416427,0.64679873
0.7611536,0.88759357,0.6095686,0.58770436,0.6616584,0.76558846,0.71535873,0.6654957
0.8477428,0.8825012,0.7221189,0.6782427,0.7118789,0.8417026,0.8174887,0.7503767
0.8352407,0.90722203,0.7063027,0.63221884,0.72160405,0.83977723,0.7859894,0.7254269
0.8012241,0.91787475,0.6359815,0.6220982,0.69316936,0.82877254,0.75584924,0.73294735
0.84568113,0.92320496,0.713776,0.66662216,0.7189181,0.8351922,0.79897124,0.7418594
0.81269455,0.92011297,0.64376086,0.64122295,0.6980078,0.8213483,0.7577466,0.73412025
0.80434966,0.9219217,0.6528878,0.63071877,0.69016576,0.79714125,0.7534043,0.6900412
0.76052403,0.87899125,0.60956794,0.59109724,0.6568934,0.767453,0.7189921,0.67209876
0.70121574,0.81898606,0.549876,0.50784665,0.69120044,0.7452397,0.6603883,0.64754236
0.76834583,0.8859895,0.6103265,0.60979545,0.6705667,0.7517516,0.7059397,0.6778735
0.85275805,0.8991773,0.72833735,0.66227776,0.74682,0.85289764,0.80005956,0.7596636
0.80336875,0.8409364,0.6545756,0.656881,0.7249505,0.7901227,0.7448447,0.6976193
0.8409259,0.91776526,0.71946114,0.66815805,0.7240101,0.82843477,0.788522,0.7440146
0.8506739,0.931993,0.7287244,0.67894167,0.72163963,0.8242718,0.81220835,0.7406397
0.81013256,0.9021748,0.6654682,0.64318377,0.69848716,0.79203546,0.7655714,0.7086091
0.8390424,0.8984657,0.7230776,0.6591313,0.7203201,0.8310171,0.785339,0.7387425
0.82844985,0.8951218,0.703373,0.6441348,0.7283292,0.83465827,0.79095817,0.73736197
0.82333696,0.91329944,0.66705424,0.65035105,0.7188034,0.8213764,0.76014894,0.70388365
0.7741048,0.8968158,0.6062024,0.6004995,0.6700202,0.7866896,0.7310367,0.68500906
0.7983459,0.8756435,0.64441574,0.6421424,0.6928244,0.78251576,0.7430499,0.7197577
0.81944096,0.83605415,0.68036175,0.6833761,0.70587564,0.80894184,0.75237226,0.7457813
0.75061345,0.82700896,0.59971416,0.59451544,0.6579926,0.771474,0.6974197,0.6776647
0.74144304,0.8863555,0.5821455,0.56906956,0.6278305,0.76363444,0.712081,0.6734419
0.85301304,0.8847953,0.72104645,0.6813655,0.7442442,0.8380236,0.78541905,0.7481321
0.79994214,0.88353956,0.6469648,0.64323175,0.7015419,0.78046817,0.7281287,0.7109457
0.79401624,0.8837721,0.645599,0.6292068,0.69062674,0.78416795,0.7434796,0.6778414
0.7885345,0.893234,0.6508082,0.61439025,0.6775323,0.7846229,0.758857,0.6912828
0.81609964,0.90115464,0.6630925,0.6441996,0.6922281,0.8390212,0.77701175,0.7322519
0.7964039,0.8868044,0.6419801,0.65061533,0.69024324,0.7731,0.74191177,0.71772087
0.7807225,0.8960874,0.6459551,0.6028168,0.6826838,0.77040994,0.73606545,0.6940007
0.7786006,0.8984184,0.63019764,0.6179894,0.66945,0.749725,0.73571587,0.68936837
0.6913728,0.7817689,0.5465084,0.49782175,0.68925774,0.76670915,0.6454086,0.6544558
0.85684013,0.9075618,0.72323215,0.6877458,0.7517835,0.83934677,0.79295343,0.74215794
0.7560792,0.8536094,0.60105944,0.611998,0.6540812,0.73210275,0.7170481,0.6820408
0.80430126,0.89150846,0.65699065,0.6473348,0.6969928,0.7830543,0.7525926,0.71655494
0.7918118,0.90278375,0.64743364,0.6212578,0.6734303,0.7746491,0.74837005,0.6953411
0.79848003,0.9039346,0.6385071,0.6143002,0.6946759,0.8194134,0.74499595,0.70268667
0.8268269,0.90120506,0.6696959,0.6830058,0.72590256,0.81701326,0.76952857,0.73980093
0.78913057,0.92700195,0.6260824,0.6122934,0.68542874,0.7874391,0.74564064,0.68970114
0.7832824,0.88288766,0.6296327,0.61890894,0.683259,0.7897888,0.7382275,0.6856568
0.8129691,0.84460515,0.6828371,0.65464884,0.68227345,0.7999973,0.7833494,0.74309254
0.8372645,0.9351177,0.6968752,0.65503144,0.7230732,0.84701467,0.78043944,0.74000543
0.7183964,0.7831247,0.57063365,0.5234493,0.72310656,0.79827476,0.6650133,0.6822009
0.80998725,0.8943371,0.6718457,0.64003193,0.6943083,0.8041365,0.76086175,0.6947424
0.8039843,0.90723795,0.65864444,0.6273743,0.69117,0.8011302,0.77228826,0.7049167
0.743789,0.86783403,0.5966265,0.5837583,0.63783336,0.73335785,0.7123138,0.65240586
0.7545249,0.8792964,0.584127,0.5698038,0.6608206,0.8076644,0.70903456,0.6988187
0.8089698,0.8968774,0.63889086,0.648752,0.7200497,0.8009281,0.73632157,0.73624927
0.7951542,0.8748518,0.6614326,0.64052665,0.6642828,0.7798859,0.7829641,0.70041144
0.77197206,0.8923452,0.6154208,0.6114562,0.6815216,0.7732741,0.7311715,0.6911694
0.75857556,0.8979189,0.59748185,0.58217454,0.6515607,0.7772922,0.72965765,0.6731837
0.8170197,0.901356,0.65769607,0.6506322,0.7261679,0.8333164,0.75578594,0.73398364
0.71521026,0.7987439,0.5649543,0.5190806,0.7148058,0.7900419,0.6642237,0.67385626
0.8567999,0.9201952,0.7422285,0.6725099,0.72737575,0.8399007,0.8104537,0.7557196
0.68147534,0.80035645,0.52414244,0.48630962,0.6872506,0.7360735,0.6373925,0.6359675
0.7958963,0.9005386,0.6205261,0.6152732,0.71009046,0.8242847,0.731762,0.7110659
0.7907535,0.88782334,0.64513016,0.6146333,0.7073567,0.78410625,0.7431346,0.69316894
0.7623311,0.9036919,0.5974016,0.5818053,0.6539063,0.7853046,0.7287065,0.6835846
0.7147609,0.86324453,0.5515728,0.5520868,0.6286677,0.7262173,0.68273324,0.6415286
0.819436,0.89892364,0.6691737,0.6496774,0.7191496,0.80523145,0.76341665,0.7045162
0.7887775,0.90202403,0.6240719,0.6208958,0.68012285,0.79749763,0.7433258,0.700113
0.7442893,0.88171935,0.6144428,0.5599989,0.64702857,0.74106216,0.7195926,0.66748464
0.8185313,0.9064127,0.65968764,0.64433146,0.7034035,0.83233243,0.7817043,0.7271803
0.7748378,0.9124506,0.61284995,0.5997929,0.6715962,0.7795067,0.72935474,0.674661
0.8150674,0.8945836,0.6480917,0.650925,0.71149087,0.81639266,0.7529317,0.7383168
0.80127347,0.87673,0.63251567,0.6407991,0.7082634,0.8259282,0.7477567,0.7065195
0.8025005,0.87565446,0.6603481,0.6269684,0.6928021,0.81611556,0.74775285,0.7327105
0.76862043,0.9041184,0.6147432,0.5936084,0.6660105,0.7877273,0.7283555,0.6707009
0.8468449,0.8812462,0.75102586,0.6627776,0.73209596,0.8547572,0.8077649,0.76404977
0.84571755,0.9249171,0.68866,0.6647668,0.7366445,0.8591329,0.7803426,0.7567346
0.8535541,0.9091803,0.7308158,0.6761728,0.73923516,0.8356699,0.80121166,0.7537451
0.8515308,0.8918327,0.721261,0.66110265,0.7421897,0.85138005,0.78758186,0.7434274
0.8157662,0.9089513,0.6509191,0.63725483,0.7243756,0.8356071,0.7671531,0.7170068
0.81741947,0.8822348,0.6703511,0.65141565,0.7109891,0.8073248,0.7539291,0.69963723
0.7729837,0.8892453,0.61242557,0.59335554,0.65747577,0.8202407,0.73511386,0.70979035
0.85194564,0.9004804,0.72104716,0.6879368,0.73754287,0.8362793,0.78858495,0.7385923
0.8600707,0.9193603,0.7239584,0.6821946,0.7506993,0.8453785,0.7973653,0.74403507
0.83898586,0.9323689,0.68661845,0.66221595,0.73448384,0.83373797,0.78089345,0.73368037
0.8029709,0.84619194,0.67252195,0.6091644,0.7112652,0.84633553,0.7374325,0.730472
0.6742252,0.7677455,0.5310548,0.4791012,0.6862709,0.73863333,0.6302359,0.63688827
0.77597255,0.9005922,0.5986933,0.5980723,0.6834053,0.79622126,0.7235248,0.69701135
0.8099408,0.8879063,0.65411764,0.65652263,0.70683396,0.7864102,0.7451223,0.7365035
0.8419364,0.9220606,0.70976263,0.658381,0.7242363,0.8345554,0.78803724,0.7426267
0.8200178,0.9088349,0.68922675,0.65801096,0.6909834,0.7941044,0.781904,0.7201365
0.8344372,0.9021807,0.709326,0.64604247,0.7216307,0.8293494,0.7820083,0.7220807
0.8264111,0.9384445,0.66683805,0.62892866,0.71818966,0.86610866,0.7746555,0.75899035
0.826382,0.9124751,0.7007328,0.6521005,0.70335853,0.80773515,0.7860324,0.71442306
0.8074,0.8955571,0.6530793,0.6534049,0.70140135,0.7874389,0.750563,0.72220916
0.80120957,0.9110444,0.6458764,0.62549734,0.6943551,0.8014193,0.7436419,0.6961889
0.8438159,0.9162168,0.7014339,0.66360545,0.7365166,0.88292706,0.7935473,0.79009724
0.76982504,0.88107264,0.61007667,0.60310197,0.6834975,0.7654097,0.7181475,0.65332496
0.83542967,0.89236635,0.7203469,0.6662399,0.7181305,0.8129132,0.7824774,0.7327808
0.6632048,0.7644907,0.5171123,0.4680123,0.67281485,0.7308054,0.617118,0.62848014
0.8457366,0.9180166,0.71645576,0.67101884,0.7317271,0.8423638,0.79396814,0.7316022
0.77721286,0.886024,0.6154649,0.64337623,0.6607492,0.74492496,0.7222681,0.7027118
0.80910105,0.8967077,0.66624475,0.6416794,0.6969563,0.7968,0.76757187,0.7122631
0.7724626,0.8615445,0.61858463,0.5758635,0.7662833,0.8091277,0.7152777,0.7072763
0.7893925,0.90867114,0.62377954,0.6133567,0.67645115,0.8115474,0.74726385,0.71659446
0.81929207,0.90884566,0.66165876,0.64340866,0.7197689,0.8255616,0.75533295,0.70541483
0.83717895,0.93291026,0.6907313,0.66087127,0.7277094,0.8234111,0.782621,0.72538847
0.855049,0.9231613,0.7107545,0.65992814,0.75397694,0.86362314,0.7936141,0.7585418
0.75378233,0.8504556,0.5976654,0.55696815,0.75751543,0.7913767,0.6959392,0.68325424
0.81190705,0.907187,0.6612699,0.633333,0.7054179,0.8140377,0.7532959,0.69234204
0.8664602,0.91000557,0.7508075,0.69789946,0.7473485,0.84019756,0.81617075,0.7580029
0.8314139,0.92074597,0.7014432,0.665728,0.70439464,0.80645204,0.7911146,0.72389746
0.8032136,0.90897226,0.64719224,0.6358018,0.7058221,0.8027681,0.7607411,0.71458805
0.65513873,0.7864871,0.5090919,0.47271952,0.6377856,0.70021963,0.63145155,0.6105223
0.7757064,0.89369714,0.6162509,0.6140791,0.6788361,0.7668086,0.7356895,0.67858666
0.6998974,0.7934603,0.55305016,0.50467134,0.69676197,0.7743624,0.65869015,0.66020256
0.8178621,0.86830306,0.682757,0.68192875,0.6869229,0.79538834,0.7757748,0.7346771
0.85328597,0.9054934,0.7337284,0.6742126,0.7321191,0.8392306,0.798367,0.7496737
0.8560893,0.89750963,0.7292855,0.69857997,0.7388451,0.82708454,0.7940727,0.75398076
0.7853217,0.9153719,0.6210624,0.60973924,0.6825585,0.8163421,0.74537826,0.7081932
0.84738994,0.8975654,0.7340376,0.68130076,0.72498065,0.8237634,0.7952523,0.7316115
0.82070553,0.88080055,0.67214894,0.63162,0.7414949,0.83746046,0.761795,0.7196181
0.8360044,0.8826601,0.7061534,0.6385691,0.7453711,0.8875997,0.7695958,0.7569485
0.849123,0.9153794,0.7170936,0.65862477,0.72877324,0.8514663,0.7972815,0.73321927
0.82498,0.93144226,0.6619531,0.6477271,0.7052338,0.837688,0.7719139,0.7290249
0.77745193,0.9032412,0.6021624,0.6144992,0.6895727,0.7904478,0.72894347,0.69003856
0.80039203,0.87819475,0.65982723,0.6548399,0.68575245,0.77236557,0.7363139,0.70848155
0.87559193,0.9161929,0.76312935,0.7117894,0.756563,0.8551785,0.8264873,0.7716731
0.86070347,0.909211,0.7305189,0.68428934,0.74318194,0.8477316,0.8019594,0.7561127
0.8111263,0.8892708,0.6744466,0.65352046,0.7065432,0.78918153,0.7723627,0.7273848
0.86664915,0.91623044,0.7411039,0.67427874,0.75278527,0.85687697,0.81288034,0.76201683
0.77143914,0.9042659,0.6067636,0.5869733,0.6726794,0.78907716,0.72143686,0.6829086
0.820639,0.8843968,0.7140274,0.63097167,0.71816206,0.8267041,0.7647127,0.73048216
0.7341224,0.8121862,0.58340555,0.5411707,0.7329409,0.80191946,0.68388283,0.68878484
0.76878464,0.8945647,0.6244401,0.59626734,0.6570233,0.763609,0.7435986,0.67301595
0.8245528,0.90214014,0.6776608,0.6809243,0.71403104,0.7977615,0.7662401,0.72928286
0.8040817,0.8933338,0.66103196,0.6331781,0.6888466,0.797641,0.7502972,0.6830883
0.85402346,0.93212885,0.7300636,0.67355484,0.7375716,0.8348033,0.8071878,0.75179213
0.7946013,0.9027687,0.6421631,0.61945254,0.68807304,0.7886279,0.7385187,0.68251085
0.85733366,0.9047816,0.7318085,0.6917865,0.7351162,0.839999,0.8002495,0.73916924
0.77060354,0.87170124,0.610403,0.6348814,0.65908664,0.7523859,0.7213111,0.6939787
0.7933749,0.89941204,0.64000076,0.6268906,0.68479955,0.791061,0.74679244,0.6782754
0.7546464,0.8916651,0.59602666,0.5850719,0.65987504,0.7482598,0.71409255,0.6634462
0.79916763,0.8745898,0.6335905,0.61690444,0.724275,0.83648384,0.73986816,0.7218965
0.7367027,0.8305435,0.5935157,0.53965604,0.7271215,0.7843811,0.6868869,0.68427974
0.823557,0.8867867,0.6737195,0.625399,0.8059072,0.8574203,0.7549776,0.75336194
0.8073081,0.90125847,0.65138954,0.6411793,0.7149893,0.80592513,0.7642486,0.7220209
0.80481136,0.9008877,0.64243996,0.64393324,0.6952523,0.79825103,0.74443126,0.73048735
0.6477218,0.7492025,0.4994737,0.4550674,0.667508,0.7119166,0.60333365,0.61398447
0.82303333,0.9199015,0.66921276,0.64741266,0.70358944,0.8302191,0.76892495,0.73096704
0.8443494,0.8717153,0.7323991,0.68372273,0.70682204,0.8238833,0.81710315,0.7352032
0.8067722,0.9006129,0.6571661,0.6366967,0.7100705,0.8013501,0.75754964,0.6938687
0.8109031,0.92666954,0.63495976,0.631021,0.7089443,0.8303282,0.7503204,0.7272818
0.7645763,0.8891956,0.6021229,0.60270125,0.67286634,0.775403,0.7294359,0.68058765
0.82388985,0.90259683,0.7060889,0.65036726,0.70924926,0.7996581,0.7740668,0.7146902
0.75207347,0.87990683,0.5696066,0.57371444,0.6713519,0.78057826,0.69808435,0.673162
0.77907026,0.90530896,0.6169827,0.6133759,0.6832201,0.7868315,0.73263735,0.69250166
0.8011522,0.90374774,0.64111865,0.62716997,0.6913587,0.8193524,0.7507516,0.719947
0.82361007,0.9261182,0.6683901,0.6449152,0.7098948,0.8502142,0.77439356,0.7621105
0.77436596,0.90649146,0.61653,0.598166,0.6694824,0.7729939,0.722118,0.66925955
0.8314114,0.923703,0.6661235,0.6496606,0.72330946,0.84322417,0.76719236,0.73858774
0.8192924,0.90012276,0.6584252,0.64209974,0.7067236,0.8353562,0.75791717,0.7295338
0.79514873,0.8956009,0.6543956,0.6159455,0.67433304,0.8314478,0.76442903,0.7419119
0.771322,0.8845681,0.59802306,0.5946108,0.6919376,0.7938217,0.70911133,0.68956196
0.7230764,0.8601491,0.6021539,0.54036033,0.6128773,0.7362923,0.72137225,0.635234
0.79872835,0.90140796,0.6437658,0.62896144,0.692218,0.80045485,0.75065,0.68564224
0.8268448,0.9168508,0.6774397,0.6537808,0.71417594,0.822836,0.77831924,0.71421885
0.8447566,0.8980356,0.7167326,0.64504015,0.7293824,0.8499621,0.7871496,0.73800886
0.80580807,0.90166736,0.6634634,0.6229856,0.7016932,0.8107533,0.7534636,0.70218796
0.8136046,0.8971677,0.6742139,0.64642364,0.6922735,0.79564464,0.7620452,0.6989571
0.7636832,0.80192924,0.6286391,0.6184908,0.65089077,0.7646074,0.71005833,0.68901426
0.8414634,0.91221446,0.69413453,0.67400706,0.7260884,0.8291156,0.7823976,0.7472937
0.82572275,0.8890321,0.69537646,0.635978,0.7090616,0.8244294,0.77280605,0.7236384
0.73833627,0.83311397,0.5527797,0.57740504,0.6630835,0.76167023,0.6889088,0.6648839
0.71393,0.81677544,0.5621876,0.51602113,0.71893054,0.7713014,0.6633004,0.66122556
0.83445513,0.917866,0.6826342,0.6579747,0.7292455,0.8252072,0.7665098,0.71606517
0.8484831,0.8940138,0.7055879,0.6586786,0.7580128,0.8670104,0.7832441,0.7535011
0.7981199,0.8831706,0.63859123,0.64947826,0.6914246,0.78837,0.746475,0.7283168
0.7973891,0.92654836,0.6254097,0.60938823,0.69303393,0.82075614,0.7446595,0.7078545
0.8589054,0.9019474,0.7285204,0.68149567,0.73972404,0.84523416,0.80164814,0.75411075
0.7402452,0.8855311,0.5757327,0.55913055,0.6314391,0.77101374,0.7012918,0.6653328
0.7637876,0.8992983,0.60193896,0.5921533,0.65518653,0.7689594,0.72439337,0.6687772
0.8125818,0.8708099,0.6530131,0.67369807,0.700984,0.7862878,0.73721397,0.745421
0.8272559,0.90364456,0.69176114,0.66588044,0.70301104,0.8035673,0.77189785,0.70783085
0.85324633,0.91453755,0.7384461,0.6732476,0.7301042,0.83606577,0.8056648,0.75255746
0.84328455,0.8862802,0.7112447,0.6592241,0.7262182,0.85251975,0.7849661,0.74802196
0.8260491,0.9246175,0.6696234,0.6455771,0.7117553,0.83720875,0.7693987,0.73152375
0.85186446,0.89271474,0.7311025,0.6758789,0.736227,0.8386691,0.788481,0.74760246
0.7764807,0.9008028,0.6091896,0.5979147,0.6613303,0.80514944,0.7256332,0.69307846
0.71847486,0.8333656,0.5550951,0.5281107,0.70915186,0.76464254,0.6727289,0.66798747
0.782666,0.8445493,0.6582762,0.6281924,0.6669008,0.77484465,0.7388682,0.6980891
0.8266407,0.91110045,0.67757934,0.65541756,0.717607,0.82171446,0.75828636,0.7206293
0.7967983,0.8912405,0.63585573,0.63461006,0.71957636,0.7979718,0.74477875,0.7058332
0.71273476,0.8232534,0.5616832,0.51564395,0.7051035,0.7642317,0.66997087,0.6643705
0.81207097,0.90893775,0.6561795,0.64507574,0.7135403,0.81077766,0.7607804,0.7075976
0.81631076,0.8701178,0.66689676,0.6755996,0.711238,0.79183435,0.7482683,0.73688865
0.7781435,0.8830091,0.6247492,0.6151893,0.67564243,0.76272273,0.7204879,0.6961057
0.8521329,0.9251929,0.7299677,0.6660973,0.73424137,0.8425848,0.80628693,0.7465061
0.8055005,0.884208,0.64363813,0.64982575,0.71516395,0.7904549,0.7368956,0.71908563
0.8003478,0.89970875,0.6459079,0.63040733,0.70458823,0.7962401,0.7493148,0.69312
0.8130133,0.8817942,0.6717107,0.6642424,0.695433,0.7970761,0.75360537,0.7322458
0.8389592,0.90917206,0.7147126,0.6647353,0.7263064,0.81681037,0.790563,0.72906464
0.80319643,0.8925476,0.66009593,0.6355618,0.68894756,0.7897691,0.75044715,0.68076235
0.838433,0.86766905,0.6925334,0.6800138,0.70936185,0.84839773,0.79132056,0.7482505
0.70307964,0.8116137,0.55378544,0.51549846,0.6851578,0.75877696,0.66624475,0.6639967
0.81370366,0.90374017,0.6620996,0.64378965,0.70319486,0.8095898,0.75329673,0.69634795
0.80257004,0.8951949,0.6405629,0.62465155,0.7038461,0.8199605,0.74133235,0.71245104
0.7798349,0.8691113,0.6411262,0.6269512,0.65024316,0.76238,0.7662798,0.6886731
0.72946,0.8211696,0.59117895,0.53371745,0.71126515,0.7832956,0.6910964,0.68626976
0.8198348,0.8997774,0.677914,0.6447901,0.70260996,0.8128344,0.76465976,0.70463395
0.82006055,0.90753216,0.65580845,0.66756415,0.7261865,0.8006681,0.754241,0.72769356
0.8064592,0.905496,0.6489973,0.63976455,0.71242315,0.80865735,0.75089836,0.7117829
0.85556805,0.90455854,0.7259685,0.6849559,0.72880405,0.87661725,0.80091,0.7887212
0.77899307,0.89445543,0.61708903,0.6034795,0.6682203,0.7928175,0.7498466,0.7021015
0.8264537,0.89353466,0.6777262,0.6253283,0.75430816,0.85447913,0.75165355,0.7371316
0.7950614,0.9028439,0.653864,0.62447906,0.67883587,0.78069943,0.74590445,0.6712307
0.7362226,0.8996368,0.5705081,0.5554691,0.63975817,0.7519113,0.69362295,0.6507335
0.7215807,0.8755872,0.57044524,0.54441607,0.62284636,0.75301456,0.7049109,0.64877045
0.8444431,0.91230935,0.7080389,0.6421609,0.73897624,0.855823,0.7858679,0.7419659
0.8593772,0.9045938,0.7307048,0.67319816,0.7422663,0.8568009,0.7990623,0.7523283
0.80611753,0.92425334,0.64937794,0.628363,0.695906,0.8053149,0.753932,0.70128417
0.8175541,0.8663479,0.69634867,0.6324054,0.70137554,0.84239084,0.77044725,0.722662
0.8221459,0.90737,0.672348,0.6703764,0.7003268,0.80246806,0.76326144,0.7491825
0.8323177,0.9356936,0.6786277,0.650993,0.7320551,0.8481788,0.7782311,0.7502756
0.8023355,0.88074505,0.6545534,0.63320565,0.7034968,0.7977924,0.74811476,0.6856107
0.86766803,0.93014234,0.74406946,0.6950345,0.74627566,0.8401842,0.8221824,0.7578906
0.8355545,0.92848057,0.69328064,0.6617168,0.7174651,0.8314146,0.7832714,0.7255008
0.70607597,0.8694494,0.54878104,0.54290706,0.6028145,0.71736896,0.68329906,0.6335228
0.87293255,0.9305817,0.7416432,0.70803,0.74599683,0.85164905,0.8273134,0.76892066
0.82298535,0.9231596,0.6727001,0.64389646,0.71516,0.8252218,0.76911914,0.7147008
0.8013251,0.8659806,0.6474452,0.6271837,0.6866555,0.852631,0.76615435,0.7401905
